ticks;name;search_competence;remove_competence;rescue_competence;search_willingness;remove_willingness;rescue_willingness
744;Ben;0.09999999999999998;0.6;0.5;0.09999999999999998;0.5;0.5
745;Ben;0.09999999999999998;0.6;0.5;0.09999999999999998;0.5;0.5
746;Ben;0.09999999999999998;0.6;0.5;0.09999999999999998;0.5;0.5
747;Ben;0.09999999999999998;0.6;0.5;0.09999999999999998;0.5;0.5
748;Ben;0.09999999999999998;0.6;0.5;0.09999999999999998;0.5;0.5
749;Ben;0.09999999999999998;0.6;0.5;0.09999999999999998;0.5;0.5
750;Ben;0.09999999999999998;0.6;0.5;0.09999999999999998;0.5;0.5
751;Ben;0.09999999999999998;0.6;0.5;0.09999999999999998;0.5;0.5
752;Ben;0.09999999999999998;0.6;0.5;0.09999999999999998;0.5;0.5
753;Ben;0.09999999999999998;0.6;0.5;0.09999999999999998;0.5;0.5
754;Ben;0.09999999999999998;0.6;0.5;0.09999999999999998;0.5;0.5
755;Ben;0.09999999999999998;0.6;0.5;0.09999999999999998;0.5;0.5
756;Ben;0.09999999999999998;0.6;0.5;0.09999999999999998;0.5;0.5
757;Ben;0.09999999999999998;0.6;0.5;0.09999999999999998;0.5;0.5
758;Ben;0.09999999999999998;0.6;0.5;0.09999999999999998;0.5;0.5
759;Ben;0.09999999999999998;0.6;0.5;0.09999999999999998;0.5;0.5
760;Ben;0.09999999999999998;0.6;0.5;0.09999999999999998;0.5;0.5
761;Ben;0.09999999999999998;0.6;0.5;0.09999999999999998;0.5;0.5
762;Ben;0.09999999999999998;0.6;0.5;0.09999999999999998;0.5;0.5
763;Ben;0.09999999999999998;0.6;0.5;0.09999999999999998;0.5;0.5
764;Ben;0.09999999999999998;0.6;0.5;0.09999999999999998;0.5;0.5
765;Ben;0.09999999999999998;0.6;0.5;0.09999999999999998;0.5;0.5
766;Ben;0.09999999999999998;0.6;0.5;0.09999999999999998;0.5;0.5
767;Ben;0.09999999999999998;0.6;0.5;0.09999999999999998;0.5;0.5
768;Ben;0.09999999999999998;0.6;0.5;0.09999999999999998;0.5;0.5
769;Ben;0.09999999999999998;0.6;0.5;0.09999999999999998;0.5;0.5
770;Ben;0.09999999999999998;0.6;0.5;0.09999999999999998;0.5;0.5
